145;0;4976.00;9.50;227.00;0.00;0.16
146;0;527.00;11.55;234.00;0.00;0.36
147;0;542.00;10.80;233.00;0.00;0.32
148;0;4208.00;9.92;234.00;0.00;0.40
149;0;2712.00;9.97;235.00;0.00;1.16
150;0;602.00;10.70;239.00;0.00;0.48
151;0;648.00;11.85;243.00;0.00;0.68
152;0;749.00;13.12;237.00;0.00;0.36
153;0;5096.00;10.47;261.00;0.00;1.04
154;0;515.00;9.72;235.00;0.00;0.24
155;0;730.00;16.27;237.00;0.00;0.32
156;0;2752.00;10.27;251.00;0.00;0.64
157;0;4580.00;9.60;235.00;0.00;0.20
158;0;4927.00;9.50;235.00;0.00;0.16
159;0;4939.00;9.50;239.00;0.00;0.24
160;0;716.00;10.85;243.00;0.00;0.36
161;0;2530.00;10.37;252.00;0.00;0.68
162;0;614.00;11.37;252.00;0.00;0.68
163;0;4403.00;12.50;772.00;0.00;0.20
164;0;4287.00;9.60;237.00;0.00;0.20
165;0;4320.00;9.50;244.00;0.00;0.52
166;0;588.00;9.70;250.00;0.00;0.40
167;0;766.00;11.75;248.00;0.00;0.48
168;0;4262.00;9.97;245.00;0.00;0.44
169;0;3739.00;9.60;243.00;0.00;0.16
170;0;3844.00;9.50;248.00;0.00;0.48
171;0;5370.00;12.00;279.00;0.00;1.48
172;0;3656.00;9.50;238.00;0.00;0.12
173;0;3733.00;9.60;240.00;0.00;0.16
174;0;4394.00;9.50;261.00;0.00;0.64
175;0;4867.00;9.50;240.00;0.00;0.20
176;0;534.00;10.87;244.00;0.00;0.32
177;0;665.00;11.97;255.00;0.00;0.76
178;0;700.00;10.85;244.00;0.00;0.28
179;0;4185.00;10.42;250.00;0.00;0.52
180;0;4220.00;10.52;248.00;0.00;0.52
181;0;4262.00;10.72;258.00;0.00;0.76
182;0;517.00;10.20;247.00;0.00;0.20
183;0;4919.00;9.50;249.00;0.00;0.36
184;0;512.00;12.25;258.00;0.00;0.48
185;0;725.00;12.87;246.00;0.00;0.32
186;0;3727.00;9.60;243.00;0.00;0.16
187;0;5243.00;12.40;282.00;0.00;1.48
188;0;525.00;10.70;250.00;0.00;0.20
189;0;747.00;16.60;251.00;0.00;0.40
190;0;3715.00;9.50;245.00;0.00;0.12
191;0;3719.00;9.60;246.00;0.00;0.16
192;0;3732.00;9.75;250.00;0.00;0.28
193;0;4904.00;9.50;251.00;0.00;0.32
194;0;521.00;10.55;248.00;0.00;0.20
195;0;3723.00;9.60;245.00;0.00;0.08
196;0;4205.00;15.85;255.00;0.00;0.48
197;0;2663.00;10.20;265.00;0.00;0.68
198;0;729.00;13.27;258.00;0.00;0.36
199;0;2616.00;10.15;265.00;0.00;0.64
200;0;3707.00;9.70;253.00;0.00;0.28
201;0;702.00;11.45;255.00;0.00;0.40
202;0;3707.00;9.50;247.00;0.00;0.08
203;0;3720.00;10.22;251.00;0.00;0.28
204;0;3729.00;9.82;248.00;0.00;0.08
205;0;681.00;11.45;260.00;0.00;0.48
206;0;4235.00;11.25;256.00;0.00;0.36
207;0;628.00;11.97;267.00;0.00;0.72
208;0;5187.00;10.95;295.00;0.00;1.36
209;0;4126.00;9.60;261.00;0.00;0.44
210;0;4820.00;9.50;257.00;0.00;0.24
211;0;4846.00;9.50;253.00;0.00;0.16
212;0;527.00;10.55;258.00;0.00;0.24
213;0;716.00;12.10;265.00;0.00;0.44
214;0;3696.00;9.60;254.00;0.00;0.20
215;0;507.00;9.50;254.00;0.00;0.08
216;0;762.00;12.70;257.00;0.00;0.24
217;0;4167.00;12.07;264.00;0.00;0.52
218;0;3696.00;9.82;259.00;0.00;0.28
219;0;5457.00;10.37;292.00;0.00;1.60
220;0;599.00;9.97;270.00;0.00;0.44
221;0;692.00;11.47;262.00;0.00;0.36
222;0;784.00;11.00;261.00;0.00;0.24
223;0;3723.00;10.95;258.00;0.00;0.20
224;0;4928.00;9.50;257.00;0.00;0.16
225;0;4946.00;9.50;265.00;0.00;0.52
226;0;5431.00;12.60;182.00;0.00;3.44
227;0;775.00;12.85;263.00;0.00;0.28
228;0;2640.00;11.00;266.00;0.00;0.40
229;0;745.00;15.97;263.00;0.00;0.28
230;0;3715.00;10.32;264.00;0.00;0.28
231;0;3940.00;9.50;268.00;0.00;0.36
232;0;921.00;11.40;272.00;0.00;0.60
233;0;3702.00;12.05;266.00;0.00;0.28
234;0;4610.00;9.50;268.00;0.00;0.40
235;0;4886.00;9.50;264.00;0.00;0.28
236;0;5539.00;10.57;287.00;0.00;0.96
237;0;758.00;15.45;271.00;0.00;0.52
238;0;3688.00;9.67;264.00;0.00;0.20
239;0;5309.00;13.20;302.00;0.00;1.52
240;0;948.00;12.45;285.00;0.00;0.60
241;0;4233.00;11.32;273.00;0.00;0.52
242;0;644.00;12.60;276.00;0.00;0.60
243;0;5135.00;11.12;312.00;0.00;1.24
244;0;520.00;10.80;273.00;0.00;0.28
245;0;3952.00;11.90;272.00;0.00;0.40
246;0;2752.00;10.65;275.00;0.00;0.68
247;0;4215.00;17.57;271.00;0.00;0.32
248;0;4490.00;9.50;268.00;0.00;0.20
249;0;2530.00;10.10;276.00;0.00;0.68
250;0;2718.00;10.10;288.00;0.00;1.00
251;0;3709.00;11.82;271.00;0.00;0.24
252;0;4185.00;10.20;281.00;0.00;0.60
253;0;694.00;11.97;273.00;0.00;0.40
254;0;727.00;11.80;272.00;0.00;0.20
255;0;786.00;12.57;271.00;0.00;0.28
256;0;2569.00;10.17;293.00;0.00;1.12
257;0;4287.00;12.95;798.00;0.00;0.52
258;0;3683.00;10.15;271.00;0.00;0.32
259;0;676.00;12.85;274.00;0.00;0.28
260;0;740.00;11.90;275.00;0.00;0.36
261;0;4069.00;12.45;523.00;0.00;0.52
262;0;507.00;10.67;275.00;0.00;0.32
263;0;3691.00;12.65;276.00;0.00;0.24
264;0;4113.00;9.87;277.00;0.00;0.40
265;0;4670.00;9.50;273.00;0.00;0.24
266;0;771.00;14.07;276.00;0.00;0.32
267;0;3971.00;11.07;278.00;0.00;0.48
268;0;4154.00;9.62;279.00;0.00;0.48
269;0;709.00;11.80;279.00;0.00;0.36
270;0;3675.00;10.12;280.00;0.00;0.28
271;0;3701.00;13.05;279.00;0.00;0.36
272;0;3717.00;9.77;272.00;0.00;0.12
273;0;4555.00;9.60;273.00;0.00;0.08
274;0;609.00;10.25;285.00;0.00;0.52
275;0;4358.00;9.50;276.00;0.00;0.20
276;0;4374.00;9.50;282.00;0.00;0.40
277;0;3679.00;10.27;276.00;0.00;0.08
278;0;3712.00;10.92;277.00;0.00;0.16
279;0;4215.00;10.15;281.00;0.00;0.32
280;0;4445.00;9.60;275.00;0.00;0.12
281;0;785.00;10.75;284.00;0.00;0.40
282;0;926.00;12.52;291.00;0.00;0.60
283;0;3938.00;9.62;282.00;0.00;0.20
284;0;693.00;11.60;288.00;0.00;0.52
286;0;2639.00;10.05;288.00;0.00;0.68
287;0;4289.00;9.50;290.00;0.00;0.84
288;0;724.00;11.42;284.00;0.00;0.36
289;0;794.00;9.60;281.00;0.00;0.12
290;0;3951.00;12.97;285.00;0.00;0.36
291;0;674.00;12.30;295.00;0.00;0.32
292;0;3678.00;11.85;287.00;0.00;0.28
293;0;3712.00;10.02;286.00;0.00;0.32
294;0;640.00;12.30;291.00;0.00;0.60
295;0;658.00;12.35;294.00;0.00;0.56
296;0;755.00;15.85;286.00;0.00;0.32
297;0;4172.00;13.70;629.00;0.00;0.64
298;0;3967.00;16.22;290.00;0.00;0.40
299;0;521.00;11.12;295.00;0.00;0.40
300;0;736.00;11.45;290.00;0.00;0.36
301;0;3692.00;12.47;288.00;0.00;0.32
302;0;507.00;10.57;287.00;0.00;0.28
303;0;771.00;15.35;286.00;0.00;0.28
304;0;2553.00;10.10;309.00;0.00;1.12
305;0;2734.00;10.15;304.00;0.00;0.92
306;0;3902.00;9.60;291.00;0.00;0.32
307;0;5088.00;10.50;312.00;0.00;0.84
308;0;751.00;14.15;298.00;0.00;0.40
309;0;3982.00;9.92;293.00;0.00;0.20
310;0;707.00;11.40;297.00;0.00;0.40
311;0;3669.00;10.12;290.00;0.00;0.16
312;0;720.00;11.70;295.00;0.00;0.36
313;0;769.00;20.22;297.00;0.00;0.40
314;0;796.00;9.67;292.00;0.00;0.24
315;0;3284.00;11.30;454.00;0.00;0.32
316;0;4331.00;9.60;292.00;0.00;0.32
317;0;3947.00;12.92;294.00;0.00;0.28
318;0;618.00;10.27;307.00;0.00;0.68
319;0;3681.00;11.77;295.00;0.00;0.20
320;0;3702.00;9.77;296.00;0.00;0.28
321;0;3935.00;9.77;299.00;0.00;0.16
322;0;814.00;9.65;296.00;0.00;0.28
323;0;3689.00;12.25;299.00;0.00;0.36
324;0;785.00;10.77;299.00;0.00;0.36
325;0;506.00;10.30;301.00;0.00;0.36
326;0;3667.00;9.50;296.00;0.00;0.12
327;0;3709.00;9.60;294.00;0.00;0.12
328;0;796.00;10.02;302.00;0.00;0.20
329;0;943.00;14.12;312.00;0.00;0.52
330;0;4628.00;9.70;875.00;0.00;0.20
331;0;3670.00;10.75;298.00;0.00;0.20
332;0;3969.00;12.57;303.00;0.00;0.40
333;0;739.00;11.10;301.00;0.00;0.28
334;0;806.00;9.97;305.00;0.00;0.36
335;0;4354.00;11.92;705.00;0.00;0.60
336;0;3678.00;10.42;302.00;0.00;0.20
337;0;3942.00;12.55;304.00;0.00;0.32
338;0;3955.00;18.15;305.00;0.00;0.32
339;0;638.00;11.50;318.00;0.00;0.48
340;0;3663.00;9.85;303.00;0.00;0.16
341;0;694.00;11.90;307.00;0.00;0.52
342;0;726.00;11.92;308.00;0.00;0.36
343;0;828.00;9.60;311.00;0.00;0.24
344;0;965.00;11.47;314.00;0.00;0.48
345;0;3662.00;9.60;302.00;0.00;0.12
346;0;3672.00;10.15;306.00;0.00;0.20
347;0;3975.00;9.75;310.00;0.00;0.36
348;0;660.00;11.80;315.00;0.00;0.52
349;0;765.00;20.85;309.00;0.00;0.32
350;0;3691.00;10.10;304.00;0.00;0.12
351;0;679.00;11.70;314.00;0.00;0.32
352;0;784.00;11.60;308.00;0.00;0.24
353;0;925.00;10.05;312.00;0.00;0.52
354;0;4279.00;14.95;842.00;0.00;0.56
355;0;3651.00;9.50;310.00;0.00;0.28
356;0;818.00;10.02;316.00;0.00;0.48
357;0;3679.00;9.67;309.00;0.00;0.20
358;0;712.00;11.80;315.00;0.00;0.40
359;0;527.00;11.30;319.00;0.00;0.48
360;0;4197.00;11.47;661.00;0.00;0.52
361;0;3664.00;10.52;311.00;0.00;0.28
362;0;742.00;11.42;314.00;0.00;0.32
363;0;3658.00;10.95;312.00;0.00;0.16
364;0;4555.00;9.50;323.00;0.00;0.72
365;0;5374.00;13.25;340.00;0.00;1.52
366;0;5540.00;11.22;345.00;0.00;1.20
367;0;509.00;10.87;318.00;0.00;0.44
368;0;799.00;10.62;319.00;0.00;0.40
369;0;3934.00;9.50;318.00;0.00;0.20
370;0;779.00;17.87;318.00;0.00;0.36
371;0;3940.00;11.75;316.00;0.00;0.24
372;0;4099.00;9.50;322.00;0.00;0.12
373;0;4374.00;9.50;314.00;0.00;0.20
374;0;792.00;11.82;314.00;0.00;0.12
375;0;3962.00;10.52;319.00;0.00;0.32
376;0;3644.00;9.62;319.00;0.00;0.32
377;0;3946.00;11.80;323.00;0.00;0.32
378;0;4657.00;9.50;317.00;0.00;0.20
379;0;693.00;11.62;324.00;0.00;0.44
380;0;749.00;11.15;324.00;0.00;0.36
381;0;5283.00;11.20;360.00;0.00;1.68
382;0;5469.00;10.87;348.00;0.00;1.48
383;0;764.00;20.50;321.00;0.00;0.32
384;0;955.00;14.47;328.00;0.00;0.52
385;0;3628.00;9.50;317.00;0.00;0.12
386;0;729.00;11.62;324.00;0.00;0.36
387;0;3653.00;10.97;320.00;0.00;0.24
388;0;2665.00;9.92;341.00;0.00;0.96
389;0;4621.00;9.85;882.00;0.00;0.28
390;0;5220.00;12.07;365.00;0.00;1.64
391;0;542.00;10.67;336.00;0.00;0.32
392;0;3630.00;9.72;327.00;0.00;0.32
393;0;626.00;10.05;342.00;0.00;0.52
394;0;806.00;10.20;328.00;0.00;0.32
395;0;4238.00;14.45;848.00;0.00;0.52
396;0;3643.00;11.32;328.00;0.00;0.28
397;0;663.00;12.40;336.00;0.00;0.44
398;0;715.00;11.40;328.00;0.00;0.28
399;0;791.00;10.40;333.00;0.00;0.40
400;0;828.00;9.62;330.00;0.00;0.24
401;0;3965.00;9.65;332.00;0.00;0.32
402;0;775.00;12.67;330.00;0.00;0.28
403;0;978.00;11.57;336.00;0.00;0.48
404;0;681.00;11.42;340.00;0.00;0.40
405;0;937.00;11.45;338.00;0.00;0.56
406;0;3652.00;10.57;329.00;0.00;0.20
407;0;3956.00;10.10;331.00;0.00;0.36
408;0;646.00;13.40;335.00;0.00;0.40
409;0;965.00;12.80;335.00;0.00;0.32
410;0;507.00;10.92;339.00;0.00;0.52
411;0;817.00;9.95;335.00;0.00;0.36
412;0;2611.00;10.05;335.00;0.00;1.20
413;0;3636.00;12.12;334.00;0.00;0.24
414;0;732.00;11.00;336.00;0.00;0.36
415;0;754.00;11.22;335.00;0.00;0.36
416;0;706.00;11.00;336.00;0.00;0.28
417;0;3938.00;9.60;334.00;0.00;0.16
418;0;3948.00;10.00;337.00;0.00;0.24
419;0;525.00;13.80;342.00;0.00;0.52
420;0;719.00;11.00;340.00;0.00;0.28
421;0;763.00;12.15;344.00;0.00;0.40
422;0;4299.00;14.85;830.00;0.00;0.52
423;0;4277.00;12.55;824.00;0.00;0.52
424;0;695.00;11.40;340.00;0.00;0.32
425;0;778.00;10.62;342.00;0.00;0.36
426;0;3644.00;9.67;338.00;0.00;0.20
427;0;3628.00;10.50;340.00;0.00;0.24
428;0;3936.00;9.50;342.00;0.00;0.20
429;0;5097.00;10.70;368.00;0.00;1.24
430;0;807.00;12.00;348.00;0.00;0.32
431;0;3948.00;9.82;347.00;0.00;0.40
432;0;743.00;11.35;347.00;0.00;0.40
433;0;794.00;10.25;347.00;0.00;0.36
434;0;828.00;9.90;351.00;0.00;0.36
435;0;3881.00;9.62;344.00;0.00;0.24
436;0;714.00;11.00;349.00;0.00;0.36
437;0;965.00;12.75;350.00;0.00;0.44
438;0;3631.00;10.50;353.00;0.00;0.24
439;0;817.00;10.87;347.00;0.00;0.32
440;0;3892.00;9.75;345.00;0.00;0.20
441;0;535.00;12.00;354.00;0.00;0.48
442;0;646.00;14.20;351.00;0.00;0.40
443;0;3863.00;9.50;353.00;0.00;0.24
444;0;664.00;12.77;356.00;0.00;0.48
445;0;2595.00;9.97;350.00;0.00;1.20
446;0;3882.00;11.45;350.00;0.00;0.24
447;0;561.00;11.05;356.00;0.00;0.48
448;0;987.00;11.32;355.00;0.00;0.52
449;0;3901.00;10.65;349.00;0.00;0.20
450;0;3875.00;10.07;352.00;0.00;0.24
451;0;5169.00;12.60;398.00;0.00;1.64
452;0;842.00;9.60;353.00;0.00;0.32
453;0;944.00;10.30;355.00;0.00;0.36
454;0;3917.00;9.50;348.00;0.00;0.08
455;0;697.00;11.30;355.00;0.00;0.32
456;0;730.00;11.50;356.00;0.00;0.36
457;0;3626.00;9.90;364.00;0.00;0.28
458;0;3888.00;12.10;352.00;0.00;0.24
459;0;3908.00;9.85;351.00;0.00;0.20
460;0;770.00;13.95;355.00;0.00;0.32
461;0;784.00;13.87;357.00;0.00;0.32
462;0;2629.00;10.20;375.00;0.00;0.64
463;0;2680.00;9.95;357.00;0.00;0.96
464;0;3796.00;9.60;354.00;0.00;0.24
465;0;3891.00;12.35;356.00;0.00;0.24
466;0;3903.00;12.47;357.00;0.00;0.24
467;0;820.00;10.87;358.00;0.00;0.20
468;0;2652.00;10.15;376.00;0.00;0.64
469;0;507.00;10.87;358.00;0.00;0.32
470;0;3722.00;9.60;359.00;0.00;0.28
471;0;3797.00;9.70;357.00;0.00;0.24
472;0;754.00;12.32;361.00;0.00;0.36
473;0;799.00;10.40;360.00;0.00;0.32
474;0;810.00;11.07;364.00;0.00;0.40
475;0;972.00;10.57;365.00;0.00;0.48
476;0;3940.00;9.50;357.00;0.00;0.16
477;0;5331.00;11.15;395.00;0.00;1.60
478;0;682.00;10.95;364.00;0.00;0.28
479;0;3850.00;9.50;363.00;0.00;0.32
480;0;840.00;10.25;363.00;0.00;0.36
481;0;856.00;9.62;362.00;0.00;0.24
482;0;1718.00;10.47;373.00;0.00;0.72
483;0;3873.00;12.07;360.00;0.00;0.20
484;0;3895.00;13.22;361.00;0.00;0.20
485;0;637.00;11.27;366.00;0.00;0.44
486;0;738.00;11.47;366.00;0.00;0.40
487;0;3880.00;13.07;362.00;0.00;0.20
488;0;3910.00;12.12;364.00;0.00;0.36
489;0;4648.00;9.50;370.00;0.00;0.24
490;0;534.00;14.10;370.00;0.00;0.52
491;0;553.00;14.10;374.00;0.00;0.60
492;0;622.00;9.82;369.00;0.00;0.24
493;0;700.00;11.05;366.00;0.00;0.36
494;0;3864.00;10.57;365.00;0.00;0.28
495;0;652.00;11.00;370.00;0.00;0.36
496;0;768.00;13.25;366.00;0.00;0.28
497;0;569.00;10.05;376.00;0.00;0.44
498;0;3732.00;9.60;366.00;0.00;0.24
499;0;3885.00;15.30;365.00;0.00;0.16
500;0;5399.00;12.02;406.00;0.00;1.64
501;0;788.00;10.67;370.00;0.00;0.32
502;0;827.00;11.00;369.00;0.00;0.36
503;0;994.00;10.72;373.00;0.00;0.28
504;0;3840.00;9.50;368.00;0.00;0.20
505;0;3726.00;9.82;367.00;0.00;0.20
506;0;505.00;10.72;373.00;0.00;0.48
507;0;667.00;11.05;373.00;0.00;0.44
508;0;718.00;11.60;370.00;0.00;0.28
509;0;871.00;10.02;373.00;0.00;0.44
510;0;3895.00;12.25;367.00;0.00;0.16
511;0;3918.00;12.52;370.00;0.00;0.20
512;0;745.00;11.10;374.00;0.00;0.32
513;0;4803.00;9.50;373.00;0.00;0.24
514;0;857.00;10.20;372.00;0.00;0.36
515;0;3720.00;9.60;371.00;0.00;0.24
516;0;3857.00;12.27;375.00;0.00;0.28
517;0;3874.00;13.92;371.00;0.00;0.24
518;0;845.00;11.32;375.00;0.00;0.24
519;0;890.00;10.82;380.00;0.00;0.56
520;0;4124.00;9.50;380.00;0.00;0.52
521;0;4520.00;9.50;375.00;0.00;0.40
522;0;3924.00;12.10;375.00;0.00;0.28
523;0;5521.00;11.87;397.00;0.00;1.20
524;0;628.00;11.65;379.00;0.00;0.28
525;0;801.00;11.47;382.00;0.00;0.48
526;0;815.00;11.70;377.00;0.00;0.36
527;0;3634.00;10.15;378.00;0.00;0.20
528;0;3821.00;9.50;381.00;0.00;0.36
529;0;3890.00;14.95;376.00;0.00;0.40
530;0;3899.00;13.80;375.00;0.00;0.32
531;0;4433.00;9.60;371.00;0.00;0.12
532;0;773.00;9.85;378.00;0.00;0.32
533;0;3620.00;9.60;383.00;0.00;0.40
534;0;3834.00;9.62;374.00;0.00;0.24
535;0;3909.00;12.77;374.00;0.00;0.20
536;0;520.00;14.20;388.00;0.00;0.68
537;0;758.00;10.00;377.00;0.00;0.28
538;0;3728.00;9.97;373.00;0.00;0.12
539;0;3729.00;10.00;377.00;0.00;0.32
540;0;3845.00;11.75;378.00;0.00;0.28
541;0;4460.00;9.50;372.00;0.00;0.12
542;0;680.00;10.60;383.00;0.00;0.48
543;0;697.00;11.07;382.00;0.00;0.36
544;0;732.00;11.12;379.00;0.00;0.36
545;0;3867.00;14.05;379.00;0.00;0.28
546;0;641.00;10.60;381.00;0.00;0.36
547;0;714.00;11.80;383.00;0.00;0.40
548;0;787.00;10.02;387.00;0.00;0.52
549;0;829.00;10.35;381.00;0.00;0.36
550;0;982.00;9.75;378.00;0.00;0.24
551;0;3697.00;9.60;379.00;0.00;0.24
552;0;3714.00;9.60;376.00;0.00;0.16
553;0;833.00;12.52;397.00;0.00;0.52
554;0;3705.00;10.00;384.00;0.00;0.40
555;0;3877.00;14.70;379.00;0.00;0.20
556;0;3911.00;14.95;383.00;0.00;0.32
557;0;3737.00;9.72;379.00;0.00;0.16
558;0;3888.00;13.35;385.00;0.00;0.32
559;0;3930.00;11.60;383.00;0.00;0.20
560;0;618.00;10.75;391.00;0.00;0.32
561;0;4439.00;13.42;543.00;0.00;0.32
562;0;849.00;12.67;388.00;0.00;0.40
563;0;1729.00;9.50;388.00;0.00;0.40
564;0;3688.00;11.72;389.00;0.00;0.40
565;0;3834.00;9.70;381.00;0.00;0.16
566;0;3726.00;10.22;383.00;0.00;0.20
567;0;653.00;10.30;388.00;0.00;0.36
568;0;871.00;12.27;390.00;0.00;0.52
569;0;3851.00;10.40;386.00;0.00;0.20
570;0;752.00;10.07;387.00;0.00;0.32
