316;172;144;196;land;true;jungle;1
317;156;174;219;land;false;mountain;1
318;25;248;230;land;true;plains;1
319;179;151;240;land;false;mountain;1
320;249;243;206;land;true;jungle;1
321;197;247;129;land;true;plains;1
322;180;242;246;land;true;forest;1
323;236;236;126;land;true;hills;1
324;161;165;248;land;false;plains;1
325;190;246;227;land;true;desert;1
326;64;16;49;land;true;urban;1
327;23;68;22;land;true;urban;1
328;252;51;222;land;false;plains;1
329;148;196;241;land;false;mountain;1
330;229;238;140;land;true;hills;1
331;86;247;244;land;true;hills;1
332;231;96;204;land;false;plains;1
333;183;244;194;land;false;plains;1
334;205;228;219;land;false;plains;1
335;154;119;236;land;false;desert;1
336;204;199;144;land;false;jungle;1
337;207;158;157;land;false;hills;1
338;201;227;74;land;false;mountain;1
339;178;93;249;land;false;plains;1
340;49;217;239;land;true;jungle;1
341;212;105;198;land;false;plains;1
342;210;106;198;land;false;plains;1
343;223;204;149;land;true;plains;1
344;105;245;163;land;true;hills;1
345;34;17;58;land;true;urban;1
346;150;197;207;land;true;jungle;1
347;205;153;236;land;true;plains;1
348;193;201;185;land;false;plains;1
349;126;226;159;land;false;mountain;1
350;71;15;28;land;true;urban;1
351;176;182;204;land;false;plains;1
352;214;116;233;land;false;plains;1
353;152;253;160;land;true;forest;1
354;120;188;249;land;false;desert;1
355;239;223;185;land;true;jungle;1
356;172;215;178;land;false;forest;1
357;234;241;162;land;true;plains;1
358;234;188;141;land;false;plains;1
359;213;233;250;land;true;desert;1
360;146;209;239;land;false;desert;1
361;110;244;157;land;true;plains;1
362;244;88;236;land;false;plains;1
363;133;253;152;land;true;hills;1
364;195;156;254;land;true;plains;1
365;220;206;91;land;false;plains;1
366;218;155;165;land;true;plains;1
367;135;178;247;land;true;desert;1
368;246;42;240;land;false;plains;1
369;119;219;192;land;true;plains;1
370;252;43;240;land;false;mountain;1
371;237;184;235;land;false;hills;1
372;196;225;195;land;true;jungle;1
373;227;145;139;land;true;plains;1
374;25;59;41;land;false;plains;1
375;180;116;249;land;false;plains;1
376;185;102;234;land;true;jungle;1
377;109;234;242;land;false;hills;1
378;194;127;210;land;true;plains;1
379;152;197;157;land;false;plains;1
380;242;226;36;land;false;plains;1
381;214;187;197;land;false;plains;1
382;236;238;107;land;false;plains;1
383;233;196;93;land;false;mountain;1
384;231;211;138;land;false;mountain;1
385;245;197;166;land;true;urban;1
386;208;179;138;land;false;plains;1
387;207;208;116;land;true;hills;1
388;239;140;149;land;true;urban;1
389;91;182;241;land;true;hills;1
390;212;197;143;land;false;plains;1
391;173;222;170;land;true;desert;1
392;211;133;185;land;true;jungle;1
393;244;102;227;land;true;desert;1
394;253;254;58;land;false;plains;1
395;104;213;231;land;false;desert;1
396;210;202;180;land;false;hills;1
397;51;216;237;land;false;plains;1
398;206;226;136;land;false;plains;1
399;245;134;254;land;false;plains;1
400;230;234;106;land;true;plains;1
401;211;129;203;land;true;plains;1
402;121;186;211;land;false;plains;1
403;230;141;144;land;true;hills;1
404;243;190;106;land;false;plains;1
405;188;243;243;land;true;mountain;1
406;189;171;152;land;true;plains;1
407;59;222;245;land;false;plains;1
408;172;196;166;land;false;hills;1
409;177;123;233;land;false;mountain;1
410;242;172;135;land;true;mountain;1
411;245;200;211;land;false;forest;1
412;252;232;18;land;true;urban;1
413;122;241;243;land;true;hills;1
414;199;94;249;land;false;plains;1
415;111;217;215;land;false;plains;1
416;78;217;239;land;false;plains;1
417;12;61;68;land;true;plains;1
418;224;237;247;land;false;plains;1
419;176;245;116;land;false;desert;1
420;184;194;129;land;false;plains;1
421;235;248;122;land;false;plains;1
422;249;223;242;land;false;desert;1
423;198;253;110;land;false;desert;1
424;154;130;229;land;false;plains;1
425;219;197;124;land;false;plains;1
426;51;226;227;land;true;jungle;1
427;152;187;205;land;true;hills;1
428;108;248;230;land;true;plains;1
429;244;206;194;land;true;plains;1
430;254;174;106;land;false;forest;1
431;199;90;223;land;true;plains;1
432;143;172;223;land;false;plains;1
433;122;246;232;land;false;forest;1
434;231;251;181;land;true;forest;1
435;0;43;72;land;true;urban;1
436;119;226;169;land;false;plains;1
437;224;253;156;land;false;mountain;1
438;143;198;208;land;true;plains;1
439;218;171;214;land;false;forest;1
440;73;51;25;land;true;urban;1
441;219;197;166;land;false;desert;1
442;189;222;195;land;false;hills;1
443;47;229;227;land;true;plains;1
444;249;195;163;land;false;plains;1
445;155;181;206;land;true;urban;1
446;183;184;229;land;false;hills;1
447;164;191;175;land;true;mountain;1
448;138;113;251;land;true;jungle;1
449;251;97;231;land;true;hills;1
450;93;37;8;land;true;urban;1
451;240;166;134;land;false;plains;1
452;237;75;237;land;true;plains;1
453;239;237;111;land;true;desert;1
454;146;200;204;land;true;plains;1
455;240;235;140;land;false;plains;1
456;252;237;60;land;false;plains;1
457;198;130;173;land;true;jungle;1
458;83;27;30;land;false;hills;1
459;36;81;15;land;true;urban;1
460;232;177;117;land;false;hills;1
461;228;176;224;land;false;hills;1
462;162;141;254;land;true;urban;1
463;224;138;204;land;true;urban;1
464;94;252;227;land;true;plains;1
465;155;210;251;land;false;hills;1
466;58;248;202;land;false;hills;1
467;162;253;246;land;false;forest;1
468;177;247;214;land;true;urban;1
469;246;90;238;land;true;desert;1
470;188;217;246;land;true;plains;1
471;227;157;143;land;true;plains;1
472;105;198;249;land;false;forest;1
473;227;61;218;land;false;forest;1
474;206;206;131;land;false;forest;1
475;240;65;199;land;true;desert;1
476;213;222;141;land;true;plains;1
477;198;190;182;land;false;plains;1
478;245;223;157;land;false;plains;1
479;244;167;184;land;true;plains;1
480;227;206;192;land;false;forest;1
481;139;177;210;land;true;plains;1
482;228;116;178;land;true;mountain;1
483;236;246;87;land;false;hills;1
484;232;201;96;land;false;hills;1
485;232;232;172;land;false;plains;1
486;219;190;235;land;false;plains;1
487;241;151;238;land;false;hills;1
488;233;223;103;land;true;hills;1
489;248;170;206;land;true;plains;1
490;212;67;234;land;false;mountain;1
491;191;158;252;land;false;desert;1
492;180;142;206;land;true;mountain;1
493;159;169;173;land;false;plains;1
494;209;202;107;land;true;hills;1
495;115;197;232;land;false;plains;1
496;235;198;214;land;false;hills;1
497;137;230;187;land;true;forest;1
498;227;175;186;land;true;plains;1
499;229;180;145;land;false;hills;1
500;73;240;210;land;false;plains;1
501;129;212;206;land;false;forest;1
502;235;177;193;land;false;forest;1
503;235;220;89;land;true;jungle;1
504;64;253;230;land;true;plains;1
505;150;146;254;land;false;plains;1
506;149;251;142;land;true;desert;1
507;196;192;169;land;false;plains;1
508;169;245;158;land;false;plains;1
509;194;181;156;land;true;forest;1
510;40;61;9;land;false;urban;1
511;223;153;129;land;true;hills;1
512;215;236;250;land;false;forest;1
513;166;174;184;land;true;plains;1
514;232;107;244;land;false;forest;1
515;221;148;171;land;true;plains;1
516;209;212;222;land;false;hills;1
517;229;106;172;land;false;hills;1
518;231;148;236;land;false;forest;1
519;180;223;244;land;true;forest;1
520;177;128;222;land;true;jungle;1
521;85;170;253;land;true;plains;1
522;243;151;170;land;true;hills;1
523;238;123;235;land;true;plains;1
524;106;168;245;land;false;plains;1
525;202;240;225;land;false;forest;1
526;165;137;218;land;false;forest;1
527;137;210;161;land;true;hills;1
528;190;240;192;land;true;plains;1
529;253;79;194;land;false;hills;1
530;239;254;73;land;false;hills;1
531;67;234;241;land;true;plains;1
532;210;131;172;land;false;forest;1
533;191;223;246;land;true;jungle;1
534;160;190;241;land;true;plains;1
535;251;154;124;land;false;hills;1
536;163;204;155;land;false;desert;1
537;153;153;234;land;false;forest;1
538;77;24;5;land;false;urban;1
539;202;122;230;land;true;plains;1
540;215;172;116;land;false;hills;1
541;203;194;140;land;true;plains;1
542;248;218;193;land;false;plains;1
543;252;212;253;land;false;plains;1
544;88;230;219;land;false;marsh;1
545;246;224;108;land;false;hills;1
546;168;149;221;land;false;plains;1
547;155;190;225;land;false;plains;1
548;220;245;182;land;false;forest;1
549;188;167;171;land;false;plains;1
550;209;195;213;land;true;jungle;1
551;186;213;144;land;true;jungle;1
552;190;243;88;land;true;plains;1
553;185;184;136;land;false;hills;1
554;196;221;244;land;true;plains;1
555;184;181;181;land;false;hills;1
556;207;164;197;land;false;hills;1
557;248;222;187;land;true;plains;1
558;213;99;193;land;false;hills;1
559;180;142;229;land;true;hills;1
560;167;228;113;land;true;mountain;1
561;168;174;240;land;true;mountain;1
562;213;86;251;land;false;forest;1
563;135;249;153;land;true;mountain;1
564;165;198;181;land;true;hills;1
565;44;64;17;land;true;urban;1
566;144;222;194;land;false;plains;1
567;192;244;213;land;false;plains;1
568;253;160;189;land;false;forest;1
569;46;16;47;land;false;urban;1
570;181;253;133;land;false;forest;1
571;192;216;236;land;true;plains;1
572;57;215;238;land;true;plains;1
573;13;41;69;land;false;urban;1
574;227;174;250;land;true;hills;1
575;221;243;112;land;false;plains;1
576;192;232;207;land;false;plains;1
577;182;171;199;land;false;forest;1
578;131;178;212;land;false;plains;1
579;33;5;65;land;true;plains;1
580;72;215;240;land;false;hills;1
581;124;241;140;land;true;desert;1
582;214;120;203;land;false;desert;1
583;12;67;48;land;false;marsh;1
584;240;234;128;land;false;plains;1
585;211;234;231;land;false;hills;1
586;231;54;220;land;true;mountain;1
587;194;236;85;land;false;desert;1
588;151;235;184;land;false;plains;1
589;12;90;28;land;false;urban;1
590;251;254;23;land;true;hills;1
591;199;97;248;land;false;hills;1
592;152;214;223;land;true;hills;1
593;215;222;132;land;true;plains;1
594;189;173;227;land;true;plains;1
595;214;239;130;land;false;forest;1
596;157;174;185;land;false;forest;1
597;246;248;161;land;false;jungle;1
598;253;191;208;land;false;plains;1
599;148;239;155;land;false;plains;1
600;111;2;19;land;false;plains;1
601;246;194;176;land;false;plains;1
602;245;202;133;land;false;plains;1
603;144;150;245;land;false;desert;1
604;231;126;232;land;false;forest;1
605;125;12;11;land;false;urban;1
606;244;106;206;land;false;hills;1
607;252;244;89;land;true;plains;1
608;169;250;137;land;true;plains;1
609;88;29;11;land;false;marsh;1
610;199;152;186;land;true;forest;1
611;100;22;2;land;false;desert;1
612;244;235;203;land;false;hills;1
613;178;244;94;land;true;mountain;1
614;254;194;247;land;false;hills;1
615;0;110;19;land;false;urban;1
616;243;247;91;land;false;plains;1
617;219;152;231;land;true;plains;1
618;32;9;105;land;false;urban;1
619;129;241;220;land;true;plains;1
620;104;210;194;land;true;plains;1
621;223;214;168;land;false;hills;1
622;107;223;228;land;false;plains;1
623;199;202;225;land;true;hills;1
624;209;100;236;land;false;jungle;1
625;61;226;254;land;true;plains;1
626;129;212;241;land;true;plains;1
627;61;47;3;land;false;forest;1
628;164;231;206;land;false;mountain;1
629;244;242;23;land;true;hills;1
630;161;245;165;land;false;plains;1
631;65;63;1;land;false;urban;1
632;176;127;198;land;false;hills;1
633;181;239;250;land;false;plains;1
634;188;191;193;land;false;forest;1
635;248;245;201;land;false;forest;1
636;112;213;238;land;false;forest;1
637;213;207;220;land;false;jungle;1
638;187;245;230;land;false;hills;1
639;250;142;226;land;false;forest;1
640;226;68;216;land;true;jungle;1
641;185;156;205;land;false;jungle;1
642;170;237;220;land;false;plains;1
643;124;238;245;land;false;hills;1
644;168;144;250;land;false;desert;1
645;164;252;188;land;false;marsh;1
646;228;236;92;land;false;forest;1
647;67;231;204;land;true;plains;1
648;1;70;39;land;false;urban;1
649;209;156;225;land;false;forest;1
650;251;205;176;land;false;plains;1
651;204;68;240;land;false;plains;1
652;0;84;60;land;false;urban;1
653;188;194;202;land;true;hills;1
654;146;192;191;land;true;mountain;1
655;228;116;193;land;false;plains;1
656;235;114;209;land;false;forest;1
657;226;124;236;land;false;hills;1
658;1;72;30;land;true;urban;1
659;202;162;149;land;false;jungle;1
660;209;193;153;land;false;hills;1
661;193;252;99;land;true;plains;1
662;224;182;127;land;false;forest;1
663;234;201;141;land;false;forest;1
664;242;229;235;land;false;plains;1
665;174;137;210;land;false;hills;1
666;254;48;224;land;false;plains;1
667;234;242;210;land;true;plains;1
668;195;182;142;land;false;plains;1
669;214;179;225;land;true;desert;1
670;234;250;169;land;false;forest;1
671;184;152;167;land;true;plains;1
672;189;169;153;land;true;forest;1
673;141;241;140;land;true;jungle;1
674;171;240;91;land;false;jungle;1
675;224;215;150;land;false;hills;1
676;166;188;196;land;true;forest;1
677;223;243;69;land;true;mountain;1
678;175;90;238;land;false;plains;1
679;225;178;191;land;false;forest;1
680;210;179;213;land;true;plains;1
681;173;230;129;land;false;jungle;1
682;145;227;243;land;true;mountain;1
683;8;34;77;land;false;urban;1
684;241;211;218;land;false;hills;1
685;249;165;241;land;false;mountain;1
686;245;103;221;land;false;plains;1
687;128;233;212;land;true;forest;1
688;183;158;168;land;false;jungle;1
689;248;93;203;land;false;plains;1
690;93;215;198;land;true;forest;1
691;244;181;164;land;false;forest;1
692;193;217;190;land;false;forest;1
693;232;185;231;land;true;jungle;1
694;197;194;245;land;false;jungle;1
695;115;207;186;land;false;jungle;1
696;173;209;212;land;true;forest;1
697;56;253;207;land;true;mountain;1
698;188;64;251;land;false;mountain;1
699;237;134;250;land;false;hills;1
700;195;103;251;land;false;hills;1
701;32;61;10;land;true;urban;1
702;157;240;162;land;false;plains;1
703;160;200;218;land;false;plains;1
704;223;228;245;land;true;hills;1
705;127;195;180;land;false;forest;1
706;250;239;28;land;true;plains;1
707;214;143;183;land;true;jungle;1
708;218;218;97;land;false;jungle;1
709;120;224;193;land;true;plains;1
710;197;88;224;land;false;plains;1
711;58;253;250;land;false;mountain;1
712;81;11;19;land;false;urban;1
713;98;216;188;land;false;mountain;1
714;132;204;234;land;false;plains;1
715;222;198;150;land;true;plains;1
716;254;76;253;land;true;forest;1
717;216;107;221;land;false;plains;1
718;183;214;137;land;true;mountain;1
719;206;209;227;land;false;forest;1
720;156;245;181;land;false;plains;1
721;171;243;182;land;false;jungle;1
722;34;3;110;land;false;urban;1
723;142;241;123;land;false;plains;1
724;245;68;225;land;false;mountain;1
725;251;209;72;land;false;mountain;1
726;53;253;232;land;true;plains;1
727;151;195;182;land;false;hills;1
728;248;242;196;land;false;mountain;1
729;251;230;72;land;true;mountain;1
730;241;116;196;land;true;plains;1
731;175;251;84;land;true;forest;1
732;175;182;176;land;true;desert;1
733;229;142;242;land;false;jungle;1
734;198;134;247;land;false;hills;1
735;218;130;244;land;false;forest;1
736;146;200;183;land;true;plains;1
737;238;192;97;land;false;forest;1
738;191;196;132;land;false;jungle;1
739;149;236;201;land;true;mountain;1
740;209;165;155;land;false;plains;1
741;112;214;177;land;false;forest;1
742;249;210;46;land;false;plains;1
743;246;129;141;land;false;jungle;1
744;210;250;117;land;false;hills;1
745;222;176;139;land;true;forest;1
746;225;154;215;land;false;plains;1
747;241;225;118;land;false;hills;1
748;168;234;126;land;false;mountain;1
749;172;208;149;land;false;mountain;1
750;163;158;254;land;false;jungle;1
751;243;234;237;land;false;mountain;1
752;71;13;28;land;false;urban;1
753;13;109;16;land;false;urban;1
754;106;165;248;land;true;plains;1
755;176;213;225;land;false;forest;1
756;143;230;131;land;false;hills;1
757;229;193;178;land;true;plains;1
758;225;248;227;land;false;desert;1
759;180;176;209;land;false;hills;1
760;0;57;71;land;false;urban;1
761;165;124;229;land;true;plains;1
762;170;98;246;land;false;hills;1
763;249;219;190;land;false;forest;1
764;230;158;134;land;false;forest;1
765;222;150;221;land;true;plains;1
766;240;190;105;land;true;plains;1
767;208;133;241;land;true;desert;1
768;145;202;159;land;true;desert;1
769;172;145;245;land;true;desert;1
770;243;209;147;land;true;desert;1
771;29;45;37;land;true;urban;1
772;114;203;203;land;true;hills;1
773;189;215;235;land;false;desert;1
774;172;243;229;land;true;desert;1
775;225;79;238;land;true;desert;1
776;158;183;242;land;true;jungle;1
777;243;226;249;land;false;plains;1
778;14;50;49;land;true;plains;1
779;210;159;232;land;false;marsh;1
780;241;115;254;land;false;desert;1
781;103;4;31;sea;true;ocean;0
782;68;54;7;land;false;urban;1
783;211;144;177;land;true;plains;1
784;189;128;187;land;true;plains;1
785;173;215;213;land;true;desert;1
786;95;249;250;land;false;forest;1
787;163;202;243;land;true;jungle;1
788;101;196;253;land;false;plains;1
789;213;233;122;land;false;plains;1
790;35;70;35;land;true;urban;1
791;50;64;13;land;false;urban;1
792;136;241;144;land;true;mountain;1
793;232;35;245;land;false;hills;1
794;151;192;224;land;true;mountain;1
795;214;208;90;land;true;plains;1
796;177;162;174;land;true;mountain;1
797;158;236;169;land;false;hills;1
798;233;193;205;land;false;forest;1
799;154;177;240;land;false;jungle;1
800;219;231;160;land;false;plains;1
801;225;240;78;land;false;hills;1
802;186;168;235;land;true;plains;1
803;231;185;106;land;false;hills;1
804;198;233;207;land;false;plains;1
805;157;206;203;land;false;jungle;1
806;22;52;52;land;false;forest;1
807;57;41;31;land;false;forest;1
808;140;232;236;land;false;plains;1
809;132;211;184;land;true;plains;1
810;233;196;163;land;true;hills;1
811;98;193;211;land;false;plains;1
812;199;139;221;land;false;forest;1
813;237;113;218;land;false;forest;1
